feature,transform,alpha,train_r2,valid_r2,train_corr,valid_corr,train_tail_low_mean,train_tail_high_mean,train_tail_spread,valid_tail_low_mean,valid_tail_high_mean,valid_tail_spread,train_binned_mi,valid_binned_mi
feature_66,signed_tail05,-0.026308572556726265,0.00009691551670099052,0.0003107989747795914,-0.009916065327281343,-0.019280280869223003,0.008906074241705786,-0.04310539086119945,-0.05201146510290524,0.003169643852298622,-0.07906745821264326,-0.08223710206494188,0.00041230482868887636,0.000407453242282153
feature_17,square_z,0.0007734262017066442,0.00044251178807064306,0.000307058429767082,0.020638300948982995,0.020268795756755265,0.01316234307669654,0.03957089346034207,0.026408550383645535,0.03152196203392841,-0.01631782498469536,-0.04783978701862377,0.0021525805342590236,0.0029797372278401145
feature_06,positive_indicator,-0.017960633811320778,0.0002242633614789602,0.0002985273643539843,-0.03349028017523074,-0.021736953415765568,0.03842795220618792,-0.017960633811320775,-0.05638858601750869,0.014943104898672932,-0.019198558803851584,-0.03414166370252451,0.0009425551148479513,0.0006259054417819348
feature_56,bottom05_indicator,0.06851886349864245,0.00035066067337097273,0.0002798286962476526,0.016253810149367547,0.017722005248495497,0.0074110459591856595,0.06851886349864243,0.06110781753945677,-0.005110308078802278,-0.0021827341648145548,0.0029275739139877233,0.0,0.0
feature_48,z,-0.014074278425270155,0.00027218135438289437,0.0002783190396756785,-0.01647757555697215,-0.01668610086860785,0.05613577533237529,0.019041007281542826,-0.03709476805083246,0.01594585344432584,-0.012798522019269358,-0.0287443754635952,0.014866264075630678,0.013994358887733416
feature_68,z,0.01664722327509432,0.00029940024121710707,0.0002780070860092243,0.017537656490691226,0.016609187532603705,0.0018250295696194759,0.08795955898498796,0.08613452941536848,-0.013190056770135423,0.011954367009408402,0.025144423779543824,0.02237099283340266,0.027701548447486096
feature_48,square_z,0.001917916459615106,0.0001644594801240018,0.0002759052335908896,0.010800207371439767,0.021905650679795215,-0.0004532616785615599,0.04645386973711595,0.04690713141567751,-0.01687831027335161,0.006824005000887422,0.023702315274239032,0.01630798143018147,0.015371282501005128
feature_07,sign,-0.019273669993448695,0.0005241641121984664,0.0002754971668832429,-0.022129784434081257,-0.017985382807416184,0.02811343671472359,-0.009220269642498778,-0.03733370635722237,0.011482932441850426,-0.01678149725944866,-0.028264429701299085,0.00021485021633921948,0.0002226362429516922
feature_17,z,0.016667755343335772,0.0002911322732587207,0.000275321666042494,0.018925376520165623,0.019582970075227288,-0.0025180352816123247,0.04076649234495373,0.04328452762656605,-0.020231186320215824,0.0040534864558989785,0.024284672776114805,0.003473580235522834,0.004665462879581946
feature_06,sign,-0.028343843684570134,0.001133589811797342,0.00026707825955540887,-0.03349028017523073,-0.021736953415765568,0.03842795220618792,-0.017960633811320775,-0.05638858601750869,0.014943104898672932,-0.019198558803851584,-0.03414166370252451,0.0009425551148479513,0.0006259054417819348
feature_25,rank,-0.028375925271494337,0.0000937372391432989,0.00024494621684356677,-0.01149918103669941,-0.018007249543479698,0.0002334817760743049,-0.0022832515996314565,-0.0025167333757057614,0.01207735771665441,-0.020056031804451556,-0.03213338952110596,0.002144100330947126,0.0025505809484635093
feature_25,z,-0.007972631243031493,0.00009143373490694273,0.00024485735432522304,-0.011302700026598445,-0.018794442872596708,0.0002334817760743049,-0.0022832515996314565,-0.0025167333757057614,0.01207735771665441,-0.019698596947210482,-0.03177595466386489,0.002144100330947126,0.002542802782034906
feature_19,sign,-0.013338301782937845,0.0002510380334025397,0.0002447351222174543,-0.014998094048772823,-0.016093539570934054,0.02241697039721254,-0.00289499044660656,-0.0253119608438191,0.009151606072559139,-0.01627608974704944,-0.02542769581960858,0.002751417235134541,0.0024844285708949332
feature_56,signed_tail05,-0.020424818138203696,0.00005952858131008654,0.0002414064457567644,-0.007528480960502524,-0.020132756264970533,0.06851886349864243,0.032397949340895335,-0.0361209141577471,-0.0004485098849023403,-0.005110308078802278,-0.004661798193899938,0.002653977550136044,0.003650115597118106
feature_13,z,0.013311374085362121,0.00019624002467411028,0.0002354631261769491,0.014306535427863597,0.015459497684706969,0.01653069119242413,0.0606167466935945,0.04408605550117037,-0.0032818604491326154,0.01667083479727387,0.019952695246406485,0.024830508331377385,0.029832560553729428
feature_42,sign,-0.01590187644637993,0.00035680850280706,0.00023260825933968388,-0.017484952001132627,-0.015995623289570774,0.023673686207521583,-0.0059824353243601944,-0.029656121531881775,0.009874017423883854,-0.015270922403960085,-0.025144939827843937,0.01283942385261888,0.01422370450151906
feature_68,positive_indicator,0.03516441600761037,0.00040599571763511033,0.0002311112136821336,0.016040003899751847,0.019783159182177757,0.00321030323040198,0.03516441600761037,0.03195411277720839,-0.010588717042574863,0.0265323636732208,0.03712108071579566,0.015757055356412024,0.019631943166220227
feature_49,rank,-0.054857330082402435,0.00035326085236375704,0.00022193841420303784,-0.01879868916776857,-0.015464899212053056,0.054544305037207814,0.03926968845422731,-0.015274616582980502,0.04300382147085783,0.014420795480094681,-0.02858302599076315,0.025601087637561776,0.023959523580978095
feature_49,square_z,0.0024821402249544764,0.0002159496303520969,0.0002174323749442042,0.012453475396531459,0.016573674538236674,0.00022063126017567267,0.06400494000883065,0.06378430874865498,0.0012609055180175463,0.05004126531104558,0.048780359793028034,0.026534322282555943,0.0241646995695391
feature_66,square_z,-0.00277610815466541,0.00002938547553044124,0.0002131712975921296,-0.016437011452320596,-0.022859430129969133,0.017895485305345786,-0.029779916202425163,-0.04767540150777095,0.025774474417673672,-0.07870832999143917,-0.10448280440911284,0.0008402856685451629,0.0011782709094755636
