fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
rw_04,none,global_shrink,q00_q50,745360,1199955.2649846077,1077458.713457653,1082354.955142339,0.00452369313913481
rw_04,none,global_shrink,q50_q90,983488,2729407.106027603,1924171.3497134466,1930124.7681352196,0.0030844733563648585
rw_04,none,global_shrink,q90_q99,435600,1840947.9605884552,1175776.914011105,1180676.8825806633,0.004150135097799379
rw_04,none,global_shrink,q99_q100,56144,349687.9925956726,188304.4251269592,189115.1354461874,0.004286861108792062
rw_04,row_activity,clock_shrink,q00_q50,745360,1199955.2649846077,1077462.6818705539,1082354.955142339,0.004520026677516054
rw_04,row_activity,clock_shrink,q50_q90,983488,2729407.106027603,1924163.9044346688,1930124.7681352196,0.003088330764393965
rw_04,row_activity,clock_shrink,q90_q99,435600,1840947.9605884552,1175776.0640705985,1180676.8825806633,0.004150854973422491
rw_04,row_activity,clock_shrink,q99_q100,56144,349687.9925956726,188294.1647741503,189115.1354461874,0.004341115638894499
rw_04,row_activity,clock_weight_shrink,q00_q50,745360,1199955.2649846077,1077616.8207448681,1082354.955142339,0.004377616026017828
rw_04,row_activity,clock_weight_shrink,q50_q90,983488,2729407.106027603,1924146.3529195117,1930124.7681352196,0.00309742422583581
rw_04,row_activity,clock_weight_shrink,q90_q99,435600,1840947.9605884552,1176337.0783955413,1180676.8825806633,0.0036756916724212108
rw_04,row_activity,clock_weight_shrink,q99_q100,56144,349687.9925956726,188368.29699134256,189115.1354461874,0.003949120481989921
rw_04,row_activity,clock_predabs_shrink,q00_q50,745360,1199955.2649846077,1077517.0907870184,1082354.955142339,0.004469757663450036
rw_04,row_activity,clock_predabs_shrink,q50_q90,983488,2729407.106027603,1924197.3642282842,1930124.7681352196,0.003070995204450977
rw_04,row_activity,clock_predabs_shrink,q90_q99,435600,1840947.9605884552,1175845.5557436515,1180676.8825806633,0.00409199748745126
rw_04,row_activity,clock_predabs_shrink,q99_q100,56144,349687.9925956726,188360.18829043212,189115.1354461874,0.003991997541466397
rw_04,row_activity,clock_simplex,q00_q50,745360,1199955.2649846077,1077515.8114117407,1082354.955142339,0.0044709396927571365
rw_04,row_activity,clock_simplex,q50_q90,983488,2729407.106027603,1924279.9533994708,1930124.7681352196,0.0030282056539773228
rw_04,row_activity,clock_simplex,q90_q99,435600,1840947.9605884552,1175649.618460189,1180676.8825806633,0.0042579508370536034
rw_04,row_activity,clock_simplex,q99_q100,56144,349687.9925956726,188365.29630094563,189115.1354461874,0.003964987484860183
rw_04,batch_missing,clock_shrink,q00_q50,745360,1199955.2649846077,1077458.713457653,1082354.955142339,0.00452369313913481
rw_04,batch_missing,clock_shrink,q50_q90,983488,2729407.106027603,1924171.3497134466,1930124.7681352196,0.0030844733563648585
rw_04,batch_missing,clock_shrink,q90_q99,435600,1840947.9605884552,1175776.914011105,1180676.8825806633,0.004150135097799379
rw_04,batch_missing,clock_shrink,q99_q100,56144,349687.9925956726,188304.4251269592,189115.1354461874,0.004286861108792062
rw_04,batch_missing,clock_weight_shrink,q00_q50,745360,1199955.2649846077,1077826.3464923792,1082354.955142339,0.004184032815153782
rw_04,batch_missing,clock_weight_shrink,q50_q90,983488,2729407.106027603,1924171.3497134466,1930124.7681352196,0.0030844733563648585
rw_04,batch_missing,clock_weight_shrink,q90_q99,435600,1840947.9605884552,1175776.914011105,1180676.8825806633,0.004150135097799379
rw_04,batch_missing,clock_weight_shrink,q99_q100,56144,349687.9925956726,188855.6224486479,189115.1354461874,0.001372248693512712
rw_04,batch_missing,clock_predabs_shrink,q00_q50,745360,1199955.2649846077,1077960.128510613,1082354.955142339,0.0040604300935158655
rw_04,batch_missing,clock_predabs_shrink,q50_q90,983488,2729407.106027603,1924832.9446824314,1930124.7681352196,0.0027417001948017994
rw_04,batch_missing,clock_predabs_shrink,q90_q99,435600,1840947.9605884552,1176324.5251163081,1180676.8825806633,0.0036863239456692565
rw_04,batch_missing,clock_predabs_shrink,q99_q100,56144,349687.9925956726,188519.86020160388,189115.1354461874,0.003147686953659523
rw_04,batch_missing,clock_simplex,q00_q50,745360,1199955.2649846077,1077477.0896811616,1082354.955142339,0.00450671513813683
rw_04,batch_missing,clock_simplex,q50_q90,983488,2729407.106027603,1924343.5350992193,1930124.7681352196,0.0029952638976732393
rw_04,batch_missing,clock_simplex,q90_q99,435600,1840947.9605884552,1175886.0358612293,1180676.8825806633,0.0040577119702407405
rw_04,batch_missing,clock_simplex,q99_q100,56144,349687.9925956726,188292.7441915018,189115.1354461874,0.0043486273731887515
rw_05,none,base_ensemble,q00_q50,1676576,2706581.345477581,1520383.2456162854,1527540.3297738573,0.004685365104979855
rw_05,none,base_ensemble,q50_q90,493680,1556892.9470157623,813361.2161137596,815442.750424237,0.0025526431001986483
rw_05,none,base_ensemble,q90_q99,59048,295498.24617385864,115815.4878806949,116232.23917578618,0.003585505175212167
rw_05,none,base_ensemble,q99_q100,6776,43867.64152145386,27346.592782254058,27572.06108067262,0.008177419082268433
rw_05,none,global_shrink,q00_q50,1676576,2706581.345477581,1520383.2456162854,1527540.3297738573,0.004685365104979855
rw_05,none,global_shrink,q50_q90,493680,1556892.9470157623,813361.2161137596,815442.750424237,0.0025526431001986483
rw_05,none,global_shrink,q90_q99,59048,295498.24617385864,115815.4878806949,116232.23917578618,0.003585505175212167
rw_05,none,global_shrink,q99_q100,6776,43867.64152145386,27346.592782254058,27572.06108067262,0.008177419082268433
rw_05,row_activity,clock_shrink,q00_q50,1676576,2706581.345477581,1520502.4502631335,1527540.3297738573,0.004607328116676079
rw_05,row_activity,clock_shrink,q50_q90,493680,1556892.9470157623,813423.5837539372,815442.750424237,0.0024761599379592436
