feature,transform,alpha,train_r2,valid_r2,train_corr,valid_corr,train_tail_low_mean,train_tail_high_mean,train_tail_spread,valid_tail_low_mean,valid_tail_high_mean,valid_tail_spread,train_binned_mi,valid_binned_mi
feature_22,top05_indicator,-0.007668623210172643,8.662259569636177e-6,-0.00004282478298045511,-0.0021600775115068085,0.006305181893532421,-0.0017015453592168093,-0.007668623210172643,-0.005967077850955833,-0.004204173218602723,0.01157552597820544,0.01577969919680816,0.0,0.0
feature_62,rank,-0.00660375303024195,4.812709351376121e-6,-0.0000430091218976969,-0.0026245403192548845,0.007546773991994187,-0.0021814635391545403,0.0005619692586133733,0.0027434327977679134,-0.03056146645699972,0.034986369221637816,0.06554783567863753,0.0050053136855195916,0.004484791589892134
feature_16,abs_z,-0.001978613127523962,3.7444635953010064e-6,-0.000044467596261865694,-0.0002564916981723186,0.03763581609446827,-0.006579367601305048,-0.021521089162379593,-0.014941721561074544,-0.018468759042167403,0.025191275662051586,0.04366003470421899,0.003046363262759955,0.00298529494951746
feature_66,bottom05_indicator,0.02444412381295168,0.00003907225673893677,-0.0000444886873907091,0.00702864795880041,0.0020453308195715588,-0.003740892471696451,0.024444123812951676,0.028185016284648128,-0.002783379830190093,0.003705297729821444,0.006488677560011537,0.0,0.0
feature_12,square_z,-0.00035074727978788285,0.00002396002984195178,-0.000045315780067722855,-0.004704457439282348,0.0012878353475417243,-0.009208788395965773,-0.03697184363263152,-0.027763055236665748,-0.01798876958362464,-0.028945885089292172,-0.010957115505667532,0.007042351371132131,0.007011023491434155
feature_45,square_z,0.002653524504135689,0.00002555564286166323,-0.00004564730974987441,0.008139878971864677,-0.0020250488921756474,0.0011189862547839094,0.018382530526401503,0.017263544271617595,0.022159855235080305,-0.0011755348790239597,-0.023335390114104265,0.007314325031894662,0.006785022570638311
feature_03,square_z,-0.0011390792955613856,6.433902975166994e-6,-0.000046413815138590664,-0.0013651370074454275,-0.00007162528158660049,-0.012040812716346874,-0.007889330876709434,0.00415148183963744,-0.011196409451522367,0.006485636769859218,0.017682046221381587,0.00033863170249699367,0.0007282756361427208
feature_60,rank,-0.010039968364364217,0.000011002586830843875,-0.00004659813987450967,-0.0033219111807946894,0.004646359567119876,0.013038078870824674,0.07983883162343078,0.06680075275260611,-0.00725354269282215,0.0691897025209615,0.07644324521378365,0.026640958661248246,0.026204810616851554
feature_16,top05_indicator,-0.021521089162379593,0.000022078918840318096,-0.00004700897658649339,-0.00426032324004822,0.03488968934120055,-0.0016503677259660401,-0.021521089162379593,-0.019870721436413552,-0.0030401258605238313,-0.0023285846740428912,0.0007115411864809401,0.0,0.0
feature_50,signed_tail05,0.014435984129339892,0.000026015327733275306,-0.000047286281602110236,0.005077099881501229,-0.0016249912697053226,-0.003066993106412113,0.026468180020780618,0.02953517312719273,0.006939015139876155,-0.0030007166113004352,-0.00993973175117659,0.00023988423819862868,0.0003184157957955551
feature_16,rank,-0.00721835712731891,5.586816987479537e-6,-0.000048885893070282904,-0.0024667993517968096,0.008389719582827785,-0.0008560634368322026,-0.021521089162379593,-0.02066502572554739,0.0016985146144086237,0.0026719860965994493,0.0009734714821908255,0.0037265947462405357,0.003150136633110707
feature_11,top05_indicator,0.010268044745378537,0.000012559875860795877,-0.00004906867675091853,0.004567149975954202,-0.0029164324316770258,-0.0035975801764852756,0.010268044745378537,0.013865624921863813,-0.001495142120446255,-0.00902301637169947,-0.007527874251253215,0.0,0.0
